,num_comercial_3km,num_primary_3km,num_secondary_3km,num_mall_2km,num_mrt_1.5km
10339,0.0,8.0,8.0,0.0,2.0
10340,3.0,10.0,6.0,27.0,4.0
10341,0.0,2.0,2.0,3.0,0.0
10342,1.0,7.0,8.0,7.0,1.0
10343,0.0,14.0,12.0,3.0,2.0
10344,4.0,6.0,3.0,35.0,19.0
10345,0.0,11.0,12.0,2.0,0.0
10346,3.0,9.0,7.0,24.0,3.0
10347,2.0,9.0,8.0,3.0,1.0
10348,11.0,7.0,12.0,3.0,5.0
10349,3.0,8.0,6.0,24.0,11.0
10350,4.0,11.0,9.0,36.0,6.0
10351,3.0,14.0,8.0,30.0,6.0
10352,4.0,21.0,17.0,7.0,2.0
10353,6.0,12.0,9.0,2.0,1.0
10354,0.0,15.0,16.0,2.0,1.0
10355,3.0,7.0,6.0,7.0,4.0
10356,1.0,9.0,9.0,7.0,1.0
10357,0.0,10.0,8.0,2.0,2.0
10358,0.0,10.0,7.0,3.0,3.0
10359,3.0,7.0,4.0,28.0,17.0
10360,9.0,6.0,11.0,3.0,5.0
10361,1.0,4.0,7.0,1.0,5.0
10362,4.0,6.0,4.0,31.0,18.0
10363,8.0,6.0,10.0,3.0,5.0
10364,1.0,15.0,10.0,10.0,4.0
10365,2.0,10.0,5.0,4.0,1.0
10366,2.0,11.0,8.0,6.0,2.0
10367,3.0,9.0,8.0,30.0,4.0
10368,8.0,6.0,10.0,3.0,5.0
10369,0.0,11.0,11.0,7.0,2.0
10370,7.0,5.0,10.0,4.0,2.0
10371,1.0,6.0,8.0,0.0,4.0
10372,3.0,10.0,7.0,32.0,6.0
10373,2.0,9.0,9.0,5.0,1.0
10374,0.0,11.0,14.0,5.0,1.0
10375,5.0,15.0,16.0,4.0,2.0
10376,0.0,11.0,8.0,3.0,1.0
10377,0.0,14.0,9.0,3.0,3.0
10378,6.0,11.0,9.0,3.0,1.0
10379,11.0,6.0,12.0,3.0,5.0
10380,5.0,15.0,17.0,6.0,2.0
10381,3.0,24.0,18.0,6.0,1.0
10382,0.0,16.0,14.0,8.0,1.0
10383,2.0,10.0,9.0,27.0,4.0
10384,4.0,11.0,11.0,2.0,2.0
10385,3.0,17.0,8.0,17.0,8.0
10386,2.0,20.0,14.0,1.0,4.0
10387,0.0,14.0,12.0,4.0,2.0
10388,1.0,12.0,10.0,6.0,2.0
10389,1.0,4.0,4.0,1.0,3.0
10390,0.0,15.0,16.0,2.0,1.0
10391,2.0,7.0,6.0,3.0,2.0
10392,2.0,9.0,6.0,4.0,2.0
10393,2.0,15.0,7.0,4.0,1.0
10394,2.0,21.0,21.0,3.0,3.0
10395,3.0,15.0,13.0,7.0,5.0
10396,4.0,19.0,14.0,4.0,1.0
10397,2.0,19.0,10.0,9.0,5.0
10398,0.0,13.0,7.0,3.0,2.0
10399,4.0,23.0,11.0,7.0,1.0
10400,4.0,17.0,12.0,8.0,2.0
10401,3.0,19.0,18.0,5.0,4.0
10402,3.0,11.0,7.0,26.0,4.0
10403,6.0,22.0,11.0,5.0,0.0
10404,1.0,15.0,12.0,9.0,2.0
10405,3.0,9.0,4.0,39.0,18.0
10406,4.0,10.0,4.0,45.0,17.0
10407,4.0,15.0,8.0,4.0,0.0
10408,3.0,6.0,4.0,12.0,12.0
10409,3.0,6.0,4.0,7.0,12.0
10410,1.0,9.0,11.0,5.0,2.0
10411,0.0,16.0,10.0,4.0,2.0
10412,6.0,19.0,13.0,5.0,0.0
10413,4.0,15.0,12.0,3.0,3.0
10414,0.0,1.0,0.0,0.0,0.0
10415,3.0,10.0,7.0,32.0,6.0
10416,0.0,18.0,13.0,2.0,1.0
10417,4.0,15.0,10.0,5.0,1.0
10418,1.0,9.0,11.0,5.0,2.0
10419,4.0,12.0,10.0,8.0,4.0
10420,4.0,12.0,10.0,8.0,4.0
10421,4.0,24.0,14.0,6.0,1.0
10422,2.0,15.0,11.0,2.0,7.0
10423,4.0,15.0,12.0,3.0,3.0
10424,4.0,16.0,12.0,8.0,4.0
10425,3.0,6.0,4.0,8.0,12.0
10426,4.0,11.0,11.0,5.0,3.0
10427,2.0,10.0,9.0,27.0,4.0
10428,3.0,9.0,7.0,13.0,3.0
10429,0.0,11.0,8.0,5.0,1.0
10430,0.0,11.0,8.0,3.0,1.0
10431,4.0,6.0,4.0,31.0,18.0
10432,4.0,8.0,3.0,40.0,19.0
10433,3.0,16.0,15.0,4.0,5.0
10434,8.0,6.0,10.0,3.0,5.0
10435,2.0,8.0,7.0,6.0,4.0
10436,3.0,20.0,21.0,3.0,5.0
10437,5.0,8.0,12.0,2.0,3.0
10438,8.0,6.0,9.0,3.0,3.0
10439,0.0,2.0,6.0,1.0,5.0
10440,8.0,6.0,9.0,3.0,3.0
10441,3.0,14.0,13.0,7.0,5.0
10442,0.0,10.0,9.0,0.0,0.0
10443,4.0,14.0,12.0,8.0,4.0
10444,3.0,10.0,7.0,32.0,7.0
10445,4.0,10.0,8.0,2.0,0.0
10446,1.0,18.0,9.0,3.0,5.0
10447,2.0,6.0,7.0,3.0,0.0
10448,3.0,10.0,7.0,32.0,6.0
10449,5.0,16.0,16.0,6.0,2.0
10450,4.0,10.0,8.0,2.0,1.0
10451,3.0,17.0,13.0,8.0,3.0
10452,9.0,5.0,9.0,4.0,0.0
10453,4.0,21.0,10.0,6.0,0.0
10454,4.0,6.0,9.0,4.0,1.0
10455,3.0,3.0,2.0,15.0,13.0
10456,2.0,10.0,5.0,4.0,1.0
10457,2.0,12.0,9.0,7.0,6.0
10458,0.0,14.0,11.0,3.0,2.0
10459,4.0,15.0,11.0,6.0,1.0
10460,3.0,17.0,8.0,15.0,9.0
10461,6.0,23.0,12.0,6.0,1.0
10462,11.0,6.0,10.0,6.0,6.0
10463,0.0,11.0,8.0,3.0,1.0
10464,3.0,8.0,7.0,3.0,2.0
10465,3.0,9.0,6.0,15.0,7.0
10466,3.0,6.0,4.0,7.0,12.0
10467,3.0,16.0,17.0,4.0,4.0
10468,8.0,6.0,9.0,3.0,3.0
10469,3.0,9.0,8.0,24.0,4.0
10470,11.0,3.0,2.0,0.0,3.0
10471,4.0,18.0,14.0,5.0,2.0
10472,4.0,6.0,10.0,4.0,1.0
10473,0.0,8.0,8.0,0.0,2.0
10474,3.0,8.0,6.0,24.0,11.0
10475,5.0,16.0,16.0,6.0,2.0
10476,3.0,18.0,14.0,7.0,1.0
10477,0.0,0.0,0.0,0.0,0.0
10478,3.0,8.0,10.0,0.0,2.0
10479,1.0,9.0,8.0,7.0,0.0
10480,3.0,6.0,4.0,5.0,11.0
10481,3.0,17.0,10.0,8.0,6.0
10482,6.0,24.0,11.0,4.0,1.0
10483,3.0,15.0,13.0,3.0,5.0
10484,0.0,15.0,16.0,2.0,1.0
10485,2.0,8.0,7.0,21.0,3.0
10486,0.0,11.0,8.0,5.0,1.0
10487,8.0,6.0,10.0,3.0,5.0
10488,5.0,20.0,19.0,7.0,2.0
10489,2.0,8.0,7.0,21.0,3.0
10490,8.0,6.0,10.0,3.0,5.0
10491,4.0,10.0,8.0,2.0,1.0
10492,1.0,19.0,17.0,7.0,6.0
10493,2.0,5.0,4.0,3.0,4.0
10494,0.0,16.0,10.0,4.0,2.0
10495,4.0,6.0,9.0,4.0,1.0
10496,1.0,4.0,6.0,2.0,2.0
10497,8.0,6.0,11.0,3.0,3.0
10498,3.0,17.0,8.0,17.0,8.0
10499,2.0,18.0,10.0,9.0,5.0
10500,3.0,20.0,21.0,3.0,5.0
10501,2.0,10.0,5.0,4.0,1.0
10502,6.0,17.0,11.0,4.0,0.0
10503,3.0,18.0,16.0,4.0,4.0
10504,4.0,10.0,4.0,45.0,17.0
10505,3.0,12.0,7.0,30.0,5.0
10506,6.0,18.0,13.0,5.0,0.0
10507,8.0,6.0,11.0,3.0,3.0
10508,2.0,20.0,10.0,5.0,1.0
10509,2.0,7.0,4.0,3.0,3.0
10510,4.0,25.0,15.0,5.0,2.0
10511,2.0,16.0,16.0,7.0,5.0
10512,0.0,12.0,8.0,3.0,1.0
10513,3.0,10.0,7.0,32.0,7.0
10514,7.0,9.0,8.0,5.0,2.0
10515,1.0,6.0,6.0,6.0,2.0
10516,1.0,13.0,9.0,10.0,5.0
10517,6.0,14.0,9.0,4.0,1.0
10518,0.0,16.0,11.0,2.0,3.0
10519,9.0,7.0,11.0,3.0,5.0
10520,2.0,21.0,21.0,3.0,3.0
10521,1.0,6.0,6.0,6.0,2.0
10522,8.0,9.0,6.0,4.0,4.0
10523,2.0,12.0,11.0,8.0,4.0
10524,8.0,6.0,9.0,3.0,3.0
10525,3.0,7.0,5.0,16.0,12.0
10526,3.0,10.0,7.0,32.0,6.0
10527,9.0,6.0,9.0,6.0,2.0
10528,8.0,6.0,11.0,3.0,3.0
10529,1.0,7.0,6.0,9.0,3.0
10530,5.0,14.0,11.0,3.0,3.0
10531,0.0,13.0,9.0,4.0,1.0
10532,10.0,8.0,8.0,4.0,3.0
10533,0.0,10.0,11.0,5.0,1.0
10534,8.0,6.0,9.0,3.0,3.0
10535,3.0,9.0,6.0,15.0,7.0
10536,8.0,6.0,11.0,3.0,3.0
10537,3.0,10.0,7.0,32.0,6.0
10538,4.0,11.0,11.0,2.0,2.0
10539,3.0,17.0,8.0,17.0,8.0
10540,3.0,12.0,7.0,30.0,5.0
10541,2.0,13.0,11.0,7.0,4.0
10542,0.0,11.0,8.0,3.0,1.0
10543,1.0,9.0,10.0,7.0,0.0
10544,5.0,19.0,17.0,6.0,3.0
10545,0.0,11.0,8.0,5.0,1.0
10546,3.0,5.0,2.0,25.0,21.0
10547,2.0,20.0,9.0,6.0,1.0
10548,3.0,17.0,12.0,6.0,2.0
10549,9.0,5.0,9.0,4.0,2.0
10550,0.0,13.0,12.0,4.0,1.0
10551,11.0,6.0,10.0,3.0,6.0
10552,2.0,11.0,8.0,5.0,1.0
10553,0.0,9.0,7.0,5.0,2.0
10554,3.0,18.0,19.0,7.0,3.0
10555,2.0,10.0,9.0,24.0,5.0
10556,4.0,8.0,6.0,42.0,13.0
10557,4.0,23.0,11.0,7.0,1.0
10558,6.0,17.0,10.0,5.0,0.0
10559,0.0,18.0,13.0,2.0,1.0
10560,3.0,6.0,3.0,32.0,19.0
10561,2.0,7.0,3.0,2.0,3.0
10562,2.0,9.0,9.0,5.0,1.0
10563,0.0,8.0,8.0,0.0,2.0
10564,3.0,18.0,18.0,3.0,5.0
10565,0.0,18.0,13.0,2.0,1.0
10566,4.0,26.0,15.0,6.0,1.0
10567,1.0,9.0,8.0,10.0,2.0
10568,3.0,15.0,11.0,1.0,5.0
10569,5.0,12.0,6.0,29.0,12.0
10570,4.0,11.0,8.0,34.0,9.0
10571,0.0,9.0,6.0,5.0,2.0
10572,2.0,9.0,9.0,5.0,1.0
10573,1.0,7.0,6.0,9.0,3.0
10574,4.0,19.0,14.0,5.0,6.0
10575,3.0,9.0,4.0,41.0,18.0
10576,2.0,10.0,11.0,21.0,3.0
10577,3.0,7.0,5.0,16.0,12.0
10578,2.0,7.0,3.0,2.0,3.0
10579,2.0,9.0,9.0,5.0,1.0
10580,3.0,7.0,5.0,16.0,12.0
10581,4.0,26.0,15.0,5.0,1.0
10582,0.0,2.0,6.0,1.0,2.0
10583,3.0,21.0,18.0,4.0,4.0
10584,3.0,8.0,6.0,7.0,6.0
10585,4.0,23.0,17.0,3.0,2.0
10586,0.0,10.0,11.0,2.0,1.0
10587,3.0,12.0,6.0,32.0,5.0
10588,0.0,1.0,0.0,0.0,0.0
10589,11.0,3.0,3.0,0.0,3.0
10590,0.0,3.0,7.0,0.0,4.0
10591,1.0,7.0,6.0,9.0,3.0
10592,3.0,17.0,8.0,14.0,7.0
10593,2.0,18.0,20.0,7.0,4.0
10594,0.0,1.0,0.0,0.0,0.0
10595,2.0,10.0,11.0,23.0,4.0
10596,3.0,10.0,8.0,30.0,3.0
10597,1.0,15.0,10.0,10.0,4.0
10598,2.0,21.0,10.0,6.0,1.0
10599,1.0,7.0,6.0,3.0,3.0
10600,0.0,4.0,4.0,1.0,2.0
10601,4.0,10.0,6.0,3.0,1.0
10602,1.0,12.0,11.0,7.0,8.0
10603,0.0,14.0,9.0,4.0,2.0
10604,3.0,17.0,17.0,4.0,4.0
10605,4.0,10.0,8.0,2.0,0.0
10606,2.0,10.0,10.0,26.0,5.0
10607,0.0,10.0,11.0,5.0,1.0
10608,0.0,2.0,2.0,3.0,0.0
10609,4.0,18.0,8.0,4.0,0.0
10610,0.0,17.0,11.0,4.0,3.0
10611,1.0,14.0,16.0,7.0,3.0
10612,4.0,7.0,11.0,4.0,2.0
10613,4.0,9.0,9.0,5.0,3.0
10614,6.0,12.0,9.0,2.0,1.0
10615,3.0,9.0,8.0,24.0,4.0
10616,4.0,6.0,3.0,35.0,19.0
10617,2.0,9.0,6.0,3.0,2.0
10618,0.0,14.0,12.0,10.0,2.0
10619,2.0,21.0,21.0,3.0,3.0
10620,3.0,9.0,8.0,24.0,4.0
10621,1.0,12.0,10.0,6.0,2.0
10622,3.0,17.0,8.0,17.0,8.0
10623,5.0,16.0,16.0,6.0,2.0
10624,3.0,3.0,2.0,15.0,13.0
10625,6.0,8.0,7.0,5.0,2.0
10626,2.0,13.0,10.0,7.0,5.0
10627,3.0,9.0,7.0,17.0,2.0
10628,2.0,17.0,10.0,3.0,3.0
10629,3.0,7.0,3.0,34.0,23.0
10630,3.0,16.0,16.0,3.0,6.0
10631,0.0,11.0,14.0,4.0,1.0
10632,1.0,6.0,6.0,6.0,2.0
10633,2.0,21.0,21.0,3.0,3.0
10634,2.0,10.0,11.0,21.0,3.0
10635,2.0,18.0,15.0,4.0,3.0
10636,9.0,6.0,11.0,3.0,5.0
10637,5.0,13.0,11.0,2.0,4.0
10638,3.0,8.0,6.0,24.0,11.0
10639,2.0,20.0,8.0,4.0,1.0
10640,9.0,7.0,10.0,3.0,5.0
10641,2.0,21.0,21.0,3.0,3.0
10642,6.0,19.0,11.0,4.0,0.0
10643,2.0,20.0,10.0,6.0,1.0
10644,3.0,3.0,2.0,15.0,13.0
10645,4.0,14.0,11.0,8.0,4.0
10646,3.0,16.0,15.0,4.0,5.0
10647,3.0,9.0,6.0,15.0,7.0
10648,5.0,17.0,15.0,6.0,3.0
10649,7.0,8.0,8.0,3.0,2.0
10650,11.0,5.0,5.0,4.0,2.0
10651,0.0,14.0,8.0,3.0,2.0
10652,2.0,10.0,5.0,4.0,1.0
10653,5.0,9.0,7.0,13.0,3.0
10654,5.0,14.0,16.0,4.0,1.0
10655,3.0,3.0,2.0,17.0,15.0
10656,0.0,11.0,8.0,3.0,1.0
10657,1.0,9.0,9.0,7.0,1.0
10658,1.0,13.0,16.0,4.0,3.0
10659,3.0,7.0,5.0,16.0,12.0
10660,10.0,8.0,8.0,4.0,3.0
10661,5.0,14.0,16.0,5.0,1.0
10662,0.0,13.0,12.0,4.0,1.0
10663,2.0,7.0,3.0,2.0,3.0
10664,4.0,11.0,8.0,34.0,9.0
10665,3.0,8.0,6.0,24.0,11.0
10666,2.0,18.0,12.0,4.0,0.0
10667,3.0,3.0,2.0,15.0,13.0
10668,4.0,6.0,4.0,31.0,18.0
10669,0.0,11.0,8.0,3.0,1.0
10670,3.0,24.0,18.0,6.0,1.0
10671,0.0,0.0,0.0,0.0,0.0
10672,4.0,15.0,8.0,4.0,0.0
10673,1.0,9.0,9.0,7.0,1.0
10674,3.0,18.0,12.0,10.0,5.0
10675,2.0,9.0,6.0,23.0,4.0
10676,0.0,18.0,13.0,2.0,1.0
10677,4.0,18.0,17.0,5.0,1.0
10678,0.0,14.0,12.0,6.0,1.0
10679,3.0,9.0,4.0,41.0,18.0
10680,3.0,9.0,8.0,30.0,4.0
10681,4.0,17.0,19.0,5.0,1.0
10682,2.0,9.0,6.0,23.0,4.0
10683,1.0,9.0,11.0,5.0,2.0
10684,0.0,16.0,10.0,4.0,2.0
10685,10.0,8.0,8.0,4.0,2.0
10686,10.0,5.0,4.0,4.0,3.0
10687,0.0,0.0,0.0,0.0,0.0
10688,0.0,15.0,16.0,2.0,1.0
10689,3.0,12.0,6.0,32.0,5.0
10690,2.0,7.0,3.0,1.0,0.0
10691,1.0,18.0,9.0,3.0,5.0
10692,0.0,0.0,0.0,0.0,0.0
10693,3.0,20.0,14.0,1.0,4.0
10694,4.0,11.0,8.0,34.0,9.0
10695,4.0,25.0,17.0,5.0,3.0
10696,2.0,20.0,8.0,4.0,1.0
10697,4.0,8.0,5.0,6.0,2.0
10698,2.0,5.0,4.0,3.0,4.0
10699,4.0,11.0,10.0,32.0,8.0
10700,0.0,0.0,0.0,0.0,0.0
10701,0.0,18.0,13.0,2.0,1.0
10702,3.0,19.0,21.0,4.0,4.0
10703,6.0,10.0,8.0,0.0,1.0
10704,6.0,17.0,10.0,5.0,0.0
10705,9.0,7.0,10.0,3.0,5.0
10706,5.0,8.0,7.0,44.0,15.0
10707,0.0,11.0,8.0,3.0,1.0
10708,5.0,19.0,17.0,6.0,4.0
10709,2.0,17.0,15.0,2.0,2.0
10710,4.0,10.0,8.0,2.0,1.0
10711,0.0,14.0,9.0,4.0,2.0
10712,4.0,7.0,2.0,39.0,24.0
10713,2.0,9.0,6.0,4.0,2.0
10714,2.0,7.0,3.0,2.0,3.0
10715,9.0,6.0,11.0,3.0,5.0
10716,0.0,11.0,8.0,3.0,1.0
10717,0.0,5.0,5.0,4.0,3.0
10718,2.0,21.0,14.0,1.0,4.0
10719,0.0,0.0,0.0,0.0,0.0
10720,1.0,15.0,10.0,10.0,4.0
10721,0.0,11.0,8.0,3.0,1.0
10722,1.0,7.0,8.0,7.0,1.0
10723,4.0,14.0,12.0,8.0,5.0
10724,3.0,12.0,6.0,33.0,6.0
10725,5.0,20.0,19.0,7.0,2.0
10726,1.0,12.0,11.0,7.0,8.0
10727,5.0,12.0,6.0,3.0,2.0
10728,9.0,6.0,11.0,3.0,5.0
10729,8.0,6.0,9.0,3.0,3.0
10730,5.0,19.0,17.0,5.0,5.0
10731,0.0,18.0,13.0,2.0,1.0
10732,5.0,11.0,6.0,31.0,14.0
10733,0.0,3.0,8.0,0.0,4.0
10734,0.0,14.0,10.0,2.0,2.0
10735,4.0,10.0,4.0,45.0,17.0
10736,4.0,10.0,4.0,45.0,17.0
10737,8.0,6.0,9.0,3.0,3.0
10738,8.0,6.0,9.0,3.0,3.0
10739,4.0,20.0,15.0,5.0,3.0
10740,4.0,11.0,10.0,5.0,0.0
10741,9.0,7.0,11.0,3.0,5.0
10742,4.0,11.0,10.0,5.0,3.0
10743,2.0,9.0,9.0,5.0,1.0
10744,4.0,6.0,4.0,27.0,14.0
10745,4.0,12.0,10.0,28.0,2.0
10746,4.0,10.0,12.0,5.0,4.0
10747,0.0,8.0,8.0,0.0,2.0
10748,5.0,16.0,16.0,6.0,2.0
10749,0.0,16.0,12.0,2.0,2.0
10750,2.0,19.0,11.0,11.0,5.0
10751,0.0,11.0,8.0,3.0,1.0
10752,3.0,13.0,12.0,3.0,5.0
10753,0.0,2.0,2.0,3.0,0.0
10754,4.0,15.0,11.0,5.0,1.0
10755,4.0,15.0,10.0,5.0,1.0
10756,4.0,27.0,15.0,7.0,2.0
10757,2.0,9.0,6.0,23.0,4.0
10758,3.0,10.0,6.0,27.0,4.0
10759,1.0,6.0,6.0,6.0,2.0
10760,3.0,15.0,13.0,8.0,3.0
10761,3.0,7.0,8.0,24.0,3.0
10762,1.0,12.0,11.0,7.0,8.0
10763,0.0,0.0,0.0,0.0,0.0
10764,4.0,10.0,8.0,2.0,1.0
10765,7.0,6.0,10.0,4.0,2.0
10766,10.0,8.0,8.0,4.0,2.0
10767,2.0,9.0,6.0,23.0,4.0
10768,3.0,10.0,7.0,32.0,6.0
10769,4.0,11.0,8.0,39.0,12.0
10770,5.0,12.0,6.0,29.0,12.0
10771,6.0,21.0,10.0,6.0,0.0
10772,8.0,6.0,10.0,3.0,5.0
10773,0.0,17.0,11.0,4.0,3.0
10774,1.0,16.0,10.0,5.0,2.0
10775,6.0,16.0,9.0,4.0,0.0
10776,4.0,10.0,4.0,45.0,17.0
10777,0.0,11.0,10.0,7.0,3.0
10778,0.0,11.0,10.0,7.0,3.0
10779,2.0,9.0,8.0,19.0,3.0
10780,3.0,20.0,21.0,3.0,5.0
10781,4.0,8.0,4.0,41.0,17.0
10782,0.0,0.0,0.0,0.0,0.0
10783,3.0,15.0,13.0,8.0,3.0
10784,3.0,7.0,4.0,6.0,6.0
10785,6.0,17.0,10.0,5.0,0.0
10786,3.0,10.0,6.0,27.0,4.0
10787,4.0,11.0,10.0,2.0,2.0
10788,3.0,9.0,6.0,15.0,7.0
10789,4.0,12.0,9.0,5.0,3.0
10790,3.0,15.0,10.0,10.0,6.0
10791,8.0,6.0,10.0,3.0,5.0
10792,3.0,19.0,19.0,3.0,5.0
10793,8.0,6.0,10.0,3.0,3.0
10794,4.0,7.0,10.0,4.0,1.0
10795,4.0,18.0,16.0,3.0,5.0
10796,5.0,16.0,17.0,6.0,1.0
10797,5.0,11.0,10.0,1.0,0.0
10798,2.0,9.0,9.0,4.0,3.0
10799,3.0,7.0,8.0,24.0,3.0
10800,2.0,18.0,15.0,2.0,1.0
10801,3.0,9.0,6.0,15.0,7.0
10802,4.0,0.0,0.0,1.0,1.0
10803,0.0,7.0,4.0,2.0,2.0
10804,3.0,15.0,13.0,3.0,5.0
10805,0.0,0.0,0.0,0.0,0.0
10806,2.0,8.0,4.0,2.0,0.0
10807,3.0,7.0,8.0,24.0,3.0
10808,0.0,12.0,9.0,5.0,1.0
10809,8.0,6.0,10.0,3.0,5.0
10810,1.0,12.0,9.0,5.0,0.0
10811,0.0,15.0,15.0,2.0,2.0
10812,0.0,16.0,17.0,2.0,2.0
10813,0.0,2.0,2.0,3.0,0.0
10814,6.0,20.0,12.0,5.0,0.0
10815,5.0,13.0,14.0,2.0,4.0
10816,8.0,6.0,9.0,3.0,3.0
10817,4.0,26.0,15.0,5.0,1.0
10818,4.0,10.0,7.0,4.0,2.0
10819,4.0,10.0,4.0,45.0,17.0
10820,3.0,9.0,8.0,24.0,4.0
10821,3.0,9.0,7.0,34.0,11.0
10822,2.0,10.0,13.0,2.0,2.0
10823,7.0,9.0,7.0,3.0,2.0
10824,3.0,15.0,13.0,7.0,5.0
10825,5.0,15.0,10.0,3.0,2.0
10826,3.0,21.0,17.0,5.0,3.0
10827,5.0,11.0,6.0,31.0,14.0
10828,3.0,7.0,5.0,16.0,12.0
10829,5.0,20.0,16.0,6.0,3.0
10830,8.0,6.0,9.0,3.0,3.0
10831,2.0,7.0,4.0,3.0,3.0
10832,0.0,3.0,7.0,0.0,4.0
10833,8.0,6.0,10.0,3.0,5.0
10834,8.0,6.0,10.0,3.0,5.0
10835,5.0,13.0,10.0,4.0,2.0
10836,3.0,10.0,6.0,27.0,4.0
10837,2.0,22.0,10.0,5.0,1.0
10838,2.0,10.0,11.0,23.0,4.0
10839,2.0,8.0,7.0,21.0,3.0
10840,4.0,10.0,12.0,5.0,4.0
10841,5.0,16.0,16.0,6.0,2.0
10842,1.0,16.0,11.0,5.0,4.0
10843,3.0,10.0,7.0,32.0,6.0
10844,8.0,25.0,14.0,5.0,1.0
10845,5.0,7.0,10.0,4.0,2.0
10846,4.0,10.0,8.0,5.0,2.0
10847,0.0,16.0,13.0,10.0,2.0
10848,2.0,9.0,6.0,23.0,4.0
10849,3.0,6.0,4.0,12.0,12.0
10850,3.0,15.0,13.0,8.0,3.0
10851,11.0,7.0,10.0,3.0,7.0
10852,0.0,12.0,9.0,4.0,2.0
10853,1.0,13.0,17.0,6.0,3.0
10854,1.0,5.0,6.0,3.0,3.0
10855,3.0,6.0,4.0,12.0,12.0
10856,5.0,16.0,16.0,6.0,2.0
10857,2.0,5.0,4.0,3.0,4.0
10858,4.0,25.0,15.0,5.0,2.0
10859,4.0,6.0,4.0,31.0,18.0
10860,2.0,20.0,9.0,6.0,1.0
10861,0.0,11.0,8.0,3.0,1.0
10862,3.0,13.0,8.0,4.0,0.0
10863,2.0,7.0,3.0,2.0,3.0
10864,0.0,11.0,9.0,3.0,2.0
10865,3.0,5.0,2.0,18.0,17.0
10866,1.0,9.0,8.0,10.0,2.0
10867,2.0,16.0,19.0,7.0,1.0
10868,4.0,8.0,12.0,22.0,1.0
10869,4.0,10.0,4.0,45.0,17.0
10870,6.0,21.0,10.0,6.0,0.0
10871,5.0,14.0,16.0,5.0,1.0
10872,2.0,20.0,9.0,6.0,1.0
10873,0.0,14.0,12.0,8.0,1.0
10874,3.0,10.0,12.0,1.0,3.0
10875,0.0,13.0,9.0,4.0,2.0
10876,8.0,6.0,9.0,3.0,3.0
10877,2.0,18.0,12.0,4.0,0.0
10878,0.0,15.0,12.0,7.0,1.0
10879,5.0,13.0,13.0,2.0,2.0
10880,6.0,21.0,11.0,6.0,0.0
10881,2.0,5.0,4.0,3.0,4.0
10882,7.0,12.0,10.0,1.0,0.0
10883,4.0,6.0,4.0,31.0,18.0
10884,4.0,15.0,12.0,7.0,2.0
10885,4.0,12.0,8.0,3.0,1.0
10886,0.0,15.0,12.0,8.0,2.0
10887,3.0,18.0,12.0,10.0,5.0
10888,5.0,18.0,17.0,5.0,5.0
10889,4.0,15.0,12.0,3.0,1.0
10890,4.0,12.0,6.0,18.0,12.0
10891,4.0,6.0,3.0,35.0,19.0
10892,4.0,15.0,12.0,3.0,3.0
10893,2.0,16.0,11.0,3.0,7.0
10894,4.0,6.0,9.0,4.0,1.0
10895,7.0,9.0,8.0,4.0,3.0
10896,2.0,10.0,9.0,4.0,3.0
10897,2.0,8.0,6.0,5.0,3.0
10898,8.0,6.0,10.0,3.0,5.0
10899,4.0,8.0,10.0,4.0,1.0
10900,0.0,15.0,12.0,10.0,1.0
10901,1.0,6.0,6.0,6.0,2.0
10902,1.0,16.0,11.0,5.0,4.0
10903,4.0,16.0,12.0,7.0,1.0
10904,4.0,9.0,8.0,34.0,8.0
10905,2.0,21.0,21.0,3.0,3.0
10906,4.0,4.0,9.0,4.0,1.0
10907,4.0,10.0,8.0,2.0,0.0
10908,3.0,10.0,7.0,32.0,7.0
10909,4.0,6.0,9.0,4.0,1.0
10910,3.0,20.0,16.0,3.0,0.0
10911,0.0,11.0,8.0,3.0,1.0
10912,4.0,10.0,4.0,45.0,17.0
10913,2.0,10.0,5.0,4.0,1.0
10914,4.0,20.0,19.0,4.0,4.0
10915,1.0,16.0,11.0,8.0,2.0
10916,0.0,6.0,10.0,1.0,2.0
10917,3.0,20.0,22.0,4.0,5.0
10918,0.0,11.0,8.0,3.0,1.0
10919,9.0,5.0,9.0,4.0,0.0
10920,5.0,20.0,19.0,7.0,2.0
10921,3.0,16.0,13.0,5.0,2.0
10922,0.0,2.0,6.0,1.0,5.0
10923,1.0,9.0,7.0,7.0,7.0
10924,4.0,20.0,15.0,6.0,2.0
10925,0.0,10.0,11.0,5.0,1.0
10926,4.0,15.0,18.0,5.0,1.0
10927,2.0,8.0,5.0,3.0,2.0
10928,3.0,16.0,15.0,4.0,5.0
10929,3.0,11.0,7.0,35.0,12.0
10930,4.0,15.0,11.0,6.0,1.0
10931,3.0,10.0,7.0,32.0,6.0
10932,3.0,19.0,13.0,5.0,3.0
10933,10.0,8.0,8.0,4.0,3.0
10934,3.0,10.0,7.0,32.0,7.0
10935,2.0,10.0,11.0,23.0,4.0
10936,0.0,10.0,8.0,2.0,1.0
10937,0.0,12.0,6.0,3.0,2.0
10938,0.0,1.0,0.0,0.0,0.0
10939,1.0,15.0,10.0,10.0,4.0
10940,4.0,26.0,15.0,5.0,1.0
10941,1.0,19.0,17.0,7.0,6.0
10942,6.0,17.0,10.0,5.0,0.0
10943,8.0,6.0,11.0,3.0,3.0
10944,2.0,9.0,9.0,5.0,1.0
