listing_id,distance_to_closest_station
394127,0.2708120886803909 km
459181,1.1703122553731793 km
438126,1.182913346592717 km
714435,1.4482654220574638 km
127075,0.6857652574209343 km
291194,0.7294629908316825 km
188628,0.7294629908316825 km
955130,0.8287237220493657 km
618538,1.9577266766229646 km
605925,1.104810500512053 km
525320,0.48122402014340254 km
672773,1.093780612654371 km
147682,1.8743441684853328 km
420150,0.5432914296591 km
600379,0.3227536263477204 km
611951,0.5993098263688822 km
300178,0.7039358695774546 km
367707,0.1500074147987568 km
774832,0.40060816971559593 km
825181,0.7118735508540628 km
726610,0.32958358894306145 km
785807,0.7507234977709579 km
210399,0.793640843026821 km
351942,0.5037859393441078 km
554489,0.11761898104189976 km
438127,1.4113686269054144 km
153454,0.6334686880657693 km
720049,0.9111336477540974 km
326726,0.579376786957462 km
193201,0.6092961846374494 km
724420,0.5649044303961347 km
996142,0.3548022182799783 km
570083,1.6814424386827342 km
504907,0.03348523909813679 km
557680,0.48122402014340254 km
200091,0.6225172128765937 km
659069,1.7815985998005717 km
245173,1.8462988964393288 km
244357,0.4793824751073198 km
251355,0.13895388054708685 km
118166,1.4258888381351054 km
567167,0.4057287307762818 km
747437,0.1705234463323343 km
249119,0.7695733737698482 km
252594,1.3421317139270292 km
825897,0.370021699633321 km
487822,0.5842761427293361 km
271470,0.8460255358358905 km
730580,0.19623245574096115 km
520249,2370.557627125421 km
640194,0.11903930642246727 km
712221,0.8481634808356872 km
650994,1.2453094814900236 km
399915,1.7380604759295024 km
335058,0.8570500094950374 km
448841,0.7238853301692189 km
607390,2.0675940030389923 km
273574,1.2945085844801834 km
898219,0.4116543568903019 km
912234,0.2708120886803909 km
619037,0.6989562041454213 km
184781,0.7507234977709579 km
821156,0.3900162117509089 km
669405,0.42213069189861074 km
835324,0.4799972675243836 km
488986,0.7014670498036183 km
479627,1.0323808371656336 km
659457,0.964052185421829 km
843127,0.3548022182799783 km
609541,1.2945085844801834 km
482147,0.3588038362775357 km
890821,0.7925974713284755 km
624948,1.0460667071238479 km
558733,0.5449145172726438 km
363474,0.36862383821367556 km
444709,0.27950078133522177 km
743746,0.963629101839403 km
108357,0.13895388054708685 km
603816,0.17109967099028373 km
646363,0.7587183181996564 km
897570,0.6480808738015491 km
411525,0.44004993881480325 km
550838,0.7960082257595834 km
485253,0.7484908474967783 km
960789,0.6506060979718524 km
675811,0.24500199972615272 km
872978,0.8223561856096575 km
174196,0.6882651207084182 km
521710,0.3547603379463863 km
844999,0.3073636838299941 km
694020,1.4283189461541101 km
134863,1.109927989877873 km
488591,0.969396354856356 km
686255,0.40299386101618945 km
258159,0.8384082061028875 km
818746,0.6599173157518344 km
427042,0.11903930642246727 km
278888,1.5366904030227624 km
516156,0.40157611754775385 km
992766,1.6814424386827342 km
423913,0.11761898104189976 km
482743,1.0980808540674054 km
749392,0.13895388054708685 km
121630,0.6569235719289843 km
371812,0.7699872190385948 km
606556,1.4645642868200628 km
326975,1.253713752970859 km
603599,0.20967664003259162 km
494705,0.6340545463577839 km
193038,0.7422298115143062 km
361435,0.7364258541440492 km
139102,1.0887871378412497 km
269534,0.6569235719289843 km
431749,0.40060816971559593 km
449439,1.0072719576026339 km
220538,2.856093159102872 km
867666,0.21023505976711743 km
448895,0.4337806489420962 km
502637,0.10811035079559576 km
681192,2.0536231920490144 km
939802,0.6989562041454213 km
981955,0.8690584236929959 km
520913,1.0882035466855364 km
220923,0.6377719319213718 km
708884,0.7587044444947967 km
393561,2.655197429902617 km
407794,3.322068659456776 km
884477,0.4552585633551962 km
458939,0.8105685640999296 km
672378,1.0469908817019946 km
855971,2.7693373069343403 km
587206,0.6636720155886352 km
546029,0.9365911036146276 km
268097,0.7238853301692189 km
496365,0.5609745633494596 km
731521,1.5774171656769949 km
599789,0.24456438336199046 km
718498,0.8820299520322646 km
278385,1.4629688937746403 km
333178,0.4078303972992294 km
164245,0.1837976434405421 km
535251,0.24587733330909164 km
893118,0.6877071417505977 km
929486,2.4114819211130794 km
475278,0.8319158959236922 km
478944,0.793640843026821 km
799244,0.48588196313317766 km
322894,0.525713528289842 km
623136,0.6582504412820122 km
246606,0.2728025670034597 km
117226,1.1289723049994698 km
868338,1.859673259171119 km
935365,0.3548022182799783 km
572513,0.2564142950293427 km
425783,0.7504551278810179 km
478177,1.3612754611200266 km
177640,0.22846714027185458 km
791477,0.36237234980237987 km
376909,0.3991771798180785 km
960228,0.4620291268997892 km
698993,0.6569235719289843 km
367705,0.5487706399280878 km
327541,0.4847179010952751 km
867420,0.6989562041454213 km
681845,1.4273077728662142 km
731656,0.42213069189861074 km
276559,1.7380604759295024 km
354303,0.2820769734757669 km
276423,0.40060816971559593 km
485468,3.012366721338094 km
379238,0.27302762662285196 km
216325,0.3886615647251026 km
384169,1.7578441211432994 km
881556,0.607386790417555 km
643397,0.7760048662943548 km
432182,1.3815324934277782 km
600865,0.4782456482456238 km
511120,1.4982828900473273 km
179559,0.7453861669735322 km
676529,0.40157611754775385 km
578762,1.4475292423795072 km
303359,0.5253025170698644 km
984135,0.4182196324806153 km
503718,0.35280665603514044 km
488727,0.7307715037736645 km
537654,0.7422298115143062 km
527432,2.424652652568955 km
867529,0.25463724445787367 km
492261,0.7599262036940184 km
269564,0.40060816971559593 km
543364,0.7294629908316825 km
709158,0.646974862461036 km
467871,0.8037439085013721 km
527387,0.969396354856356 km
383651,1.3429034847694343 km
712452,0.6551040650397811 km
245963,0.7897820068386636 km
675452,0.8548832105773491 km
704006,0.793640843026821 km
295721,0.21723760001590306 km
947659,1.3379223904615607 km
694314,0.6569235719289843 km
359446,1.4117908588658485 km
272024,1.3612754611200266 km
766476,1.253713752970859 km
272454,0.5305350569091062 km
390511,1.9663107616598048 km
875418,0.7969555079553612 km
312374,0.5173853920484277 km
334447,1.1728108144203728 km
741797,0.8907163753791859 km
667028,0.6569235719289843 km
501444,1.6459791749102692 km
955901,0.21723760001590306 km
309901,0.6236024713721644 km
119370,0.7294629908316825 km
680870,0.4321045398587198 km
258406,0.2155899368019963 km
962757,1.2435753258191793 km
441117,0.5459239149001331 km
334838,0.33302676320070473 km
452430,0.9354159473160131 km
118290,1.0980808540674054 km
723100,10000
604419,0.15130564063615806 km
998519,0.6904888027064945 km
662346,0.8105685640999296 km
534118,0.13895388054708685 km
393957,0.4722009429825782 km
517889,1.2945085844801834 km
551292,0.2689936326408502 km
353192,0.3559749668486166 km
315525,0.13895388054708685 km
540790,0.38113120937341605 km
470136,0.6136319371033991 km
659621,0.42213069189861074 km
934604,0.6989562041454213 km
815799,1.5785801101392 km
549308,0.5805997197162966 km
733341,0.1500074147987568 km
971908,0.4595545234441455 km
268935,0.7238853301692189 km
348064,0.8330197020760601 km
932243,0.40299386101618945 km
536094,0.5519101765714796 km
760733,1.1463741687930644 km
712402,0.6386005036579494 km
687490,0.5662753900367373 km
353356,0.9438862023500375 km
135043,0.40157611754775385 km
726734,0.5358577186537691 km
713325,0.969396354856356 km
593251,0.568792706074641 km
353341,0.3109708694451854 km
761630,0.42213069189861074 km
397526,0.7288715324450787 km
499180,0.7168987720026906 km
947200,0.7849498302397698 km
496955,2.655197429902617 km
231724,0.3239928731926967 km
290133,0.19788324575000077 km
744881,0.48486719541610046 km
207865,0.5197622567604148 km
743251,0.24874245880687038 km
706736,3.98307498966963 km
765210,0.5116577065758585 km
440739,0.21723760001590306 km
786786,0.47809640086785565 km
261183,0.7728349467359676 km
154663,1.3421317139270292 km
553981,0.47355293393897485 km
654958,0.38113120937341605 km
632157,1.2880177609131742 km
681606,0.8149454599955149 km
484994,0.18547228262273216 km
767623,1.5580943235844675 km
883293,1.489937999228665 km
362486,0.8886404509669645 km
537399,1.489937999228665 km
965294,0.27950078133522177 km
619733,0.8548832105773491 km
288574,0.8329549819780827 km
155327,0.40157611754775385 km
621308,0.5066219800421733 km
235149,0.8105685640999296 km
328634,0.6569235719289843 km
492293,0.9603627342744651 km
862632,0.40157611754775385 km
189964,0.1500074147987568 km
170787,0.42213069189861074 km
890894,2.0536231920490144 km
967944,1.3152564309450319 km
733148,0.45559282521115146 km
603121,0.30309058529472116 km
830743,1.7252328060324158 km
783254,0.5644035665249114 km
281634,0.7988543687207016 km
759249,0.2878281727897157 km
656595,0.6587041588704169 km
735719,0.516229226729049 km
190760,0.5649044303961347 km
616999,0.6714957967409085 km
326561,1.4918413508200052 km
765492,1.253713752970859 km
710056,0.8546938614937661 km
380208,1.4482654220574638 km
366052,0.6563597169984283 km
645408,1.0963092089019761 km
390326,0.09512414131429266 km
509198,0.6340545463577839 km
599278,0.3598065623748821 km
565292,0.27950078133522177 km
508465,0.7422298115143062 km
560573,0.8387491112619252 km
871751,1.3304479014905077 km
710425,0.3828378375908014 km
324200,0.3299329169256995 km
901050,0.568792706074641 km
787439,0.5116577065758585 km
622377,0.8204455825039114 km
871130,0.5544669902534911 km
190889,0.3548022182799783 km
286464,1.489937999228665 km
178606,1.1415679514056127 km
661176,0.8044683410260689 km
906886,1.2945085844801834 km
924360,0.6990778550028806 km
778132,1.3308790671827615 km
720738,0.4551545418601494 km
205495,0.3307130690107525 km
156210,1.283247749769034 km
728326,1.0698866327244487 km
174266,0.7534804433488056 km
206684,1.38432629172597 km
360279,0.44263121763298907 km
876298,0.131100700147655 km
218487,0.40892446964109014 km
266099,1.239591341397827 km
524301,0.22466357533704032 km
720407,1.253713752970859 km
954643,0.8657341245748754 km
209647,1.3800686799653328 km
733765,0.4910879548443457 km
343193,0.964052185421829 km
423742,0.34403173505905293 km
151158,0.8548832105773491 km
797632,0.25735718583093936 km
682027,0.5890618452217945 km
763071,1.0412352804522134 km
741991,0.771681329537687 km
432627,0.1623811612078889 km
132060,0.5573112967580113 km
968544,1.9094571189409677 km
942704,0.4734583676316514 km
123678,0.14006135628986122 km
462978,0.13895388054708685 km
821391,1.6814424386827342 km
660762,0.08685945404776581 km
575679,0.5038299750087614 km
680820,0.46209388161135534 km
657181,0.27302762662285196 km
696662,1.924691105044657 km
422081,0.4552585633551962 km
265169,2.795555557617627 km
326113,0.3548022182799783 km
415736,1.1234925249814804 km
979291,0.7732068727620411 km
548009,0.46209388161135534 km
640231,0.5776632027325808 km
490765,0.3648282166448946 km
426767,0.749671287614658 km
217184,0.0971988141830482 km
458477,0.4552585633551962 km
736933,0.559366866889024 km
710080,0.24250727565874652 km
814711,0.6650315589376872 km
265677,0.9111336477540974 km
515951,0.5311897807660915 km
372526,1.4872142483088573 km
126593,1.2945085844801834 km
180321,0.27950078133522177 km
396588,0.29160247650059123 km
358989,0.2616725943696553 km
211647,0.7422298115143062 km
519224,0.1819309923179557 km
703761,0.6647043987951535 km
355017,0.9771979653557551 km
313747,0.7238853301692189 km
897576,0.5179826508101387 km
238617,0.7238853301692189 km
313647,0.2608226439139703 km
943670,2.737376243019738 km
608783,0.7167533323211522 km
738590,0.40299386101618945 km
468374,1.6127827942366486 km
803683,0.6589949411986342 km
273663,1.8645610418701515 km
150013,0.3548022182799783 km
828394,0.5424925069557541 km
712337,1.1886729725984573 km
482341,0.6087490811817716 km
843805,1.8318255986521625 km
388148,1.5095862670275824 km
564020,0.6506060979718524 km
736725,0.15182281251994956 km
927304,1.3304479014905077 km
995667,0.20619816680033276 km
485895,1.2075544644517286 km
132780,0.7148224997722387 km
457207,0.3035766995772331 km
330847,1.3525040600221574 km
905544,0.1254045703830702 km
122294,1.2945085844801834 km
703347,0.1627839114775952 km
870269,0.6569235719289843 km
434022,0.5038299750087614 km
820872,0.8469168801635418 km
140169,0.7238853301692189 km
455198,0.7597008366027064 km
713432,0.25332064118826764 km
378020,1.2435753258191793 km
370799,0.35272438885568064 km
224090,0.1500074147987568 km
723037,0.6587041588704169 km
628185,0.5424925069557541 km
522646,0.5037840379345889 km
522539,2.856093159102872 km
896736,0.6722548375293737 km
177235,1.6026152640097784 km
971676,0.370021699633321 km
244953,0.26323547173128675 km
486102,1.1911654987291478 km
962984,0.36862383821367556 km
134789,1.253713752970859 km
822746,0.579376786957462 km
410758,1.4872142483088573 km
968333,0.7422298115143062 km
509104,0.7507234977709579 km
420317,0.579376786957462 km
566924,0.7422298115143062 km
993506,1.3421317139270292 km
516740,1.0838960293793114 km
541455,0.48122402014340254 km
368275,0.27302762662285196 km
294142,0.6506060979718524 km
693872,0.4182196324806153 km
251550,0.6989562041454213 km
104984,0.44263121763298907 km
308406,0.16432087057901507 km
667254,0.6647043987951535 km
238514,1.3304479014905077 km
119563,2.2513867226114113 km
448850,0.19907801250662766 km
585164,0.13895388054708685 km
688249,0.5253025170698644 km
159132,2.098668693648642 km
630168,0.6989562041454213 km
550067,1.4629688937746403 km
823379,0.5494912439019187 km
658372,1.0044631453985424 km
218615,0.928876542840459 km
241380,1.1007363991904688 km
582638,0.40299386101618945 km
729336,0.685243451104184 km
853300,1.3612754611200266 km
507110,0.5454132950854875 km
306305,0.5089913903629941 km
465184,0.4722009429825782 km
955326,0.7106914632886626 km
247163,0.964052185421829 km
169391,1.3612754611200266 km
965247,1.0887871378412497 km
680221,0.521508901559251 km
782755,0.7238853301692189 km
319656,0.3073636838299941 km
385853,0.3548022182799783 km
615167,0.9040641497394813 km
283650,0.6989562041454213 km
387196,0.9354159473160131 km
223663,1.0624408821768245 km
948394,0.5098995110664537 km
738044,0.35184018274961654 km
251985,0.8329549819780827 km
913710,0.7238853301692189 km
395388,0.6569235719289843 km
739015,0.6989562041454213 km
609664,0.3548022182799783 km
182654,1.38432629172597 km
717284,0.44263121763298907 km
217460,0.5253025170698644 km
847489,0.6391533313049665 km
860881,1.2945085844801834 km
173926,1.5580943235844675 km
233113,0.27174771848124757 km
703652,1.3771713842960127 km
764254,0.03348523909813679 km
301913,1.2879870580934405 km
851255,0.744444260966524 km
433818,1.2429735787663274 km
798256,0.5968246112534331 km
806218,0.3871195732906451 km
918467,0.13388718120363835 km
569960,1.245167295449108 km
166462,0.6519311023654 km
330378,0.8428402536252956 km
675864,0.4136676272724253 km
596189,1.0412352804522134 km
759067,2.286669503467111 km
293200,1.1234925249814804 km
880465,0.38113120937341605 km
992410,0.4467808234585281 km
848286,1.489937999228665 km
573984,0.1500074147987568 km
988551,0.32071447004720255 km
735313,1.1234925249814804 km
202391,0.715746142204745 km
502656,0.969396354856356 km
506064,0.572706221283783 km
518115,0.3236008293043683 km
619927,0.7294629908316825 km
202478,1.3660333558555238 km
114884,1.489937999228665 km
269298,0.9354159473160131 km
962409,0.404770088645202 km
600137,0.11761898104189976 km
991586,0.46300948503904854 km
534525,0.3073636838299941 km
290469,0.4467808234585281 km
412842,1.489937999228665 km
260435,0.3073636838299941 km
731890,0.6166396945823139 km
964094,0.8643980361418662 km
492938,0.8226925091481354 km
671732,0.690769083761343 km
603064,0.5590836561318385 km
348772,0.9918555888117253 km
838371,0.4929715955561046 km
181455,2.6764078780848024 km
524378,0.16174127605461386 km
991649,0.5821276403999256 km
459729,0.9354159473160131 km
780676,0.41969989782358863 km
782540,1.1793671792078848 km
